transaction_id,amount,account_age,transaction_hour,device_changed,location_changed,transaction_velocity,avg_transaction_amount,merchant_risk,behavior_deviation,is_fraud,attack_type,amount_deviation
20001,973.82441089826,47,18,0,0,5,2457.3287276526007,0.24248616279295537,1.4581058054813363,1,stealth_velocity_attack,0.34606144581054293
20002,537.1121382031226,1455,0,0,0,5,2129.790968050058,0.5516830022476782,0.8812379369053783,1,stealth_velocity_attack,0.9844779277738194
20003,4778.839875249651,1061,5,0,0,5,550.5519146741964,0.5489333150534115,1.175536115512906,1,stealth_velocity_attack,1.0100914878762184
20004,3628.545534223234,666,10,0,0,5,1789.048038223872,0.6437420618766099,1.042646947943756,1,stealth_velocity_attack,1.7995998192756535
20005,2554.295368859036,1580,16,0,0,5,2442.442088168424,0.3426683899890959,1.311312549243096,1,stealth_velocity_attack,1.06946549337367
20006,4189.401772252575,1409,15,0,0,5,2373.044085883512,0.386881343819102,0.7022884733447542,1,stealth_velocity_attack,0.6799008451768968
20007,2591.996386707044,1205,11,0,0,5,2618.265606288532,0.6298023432268156,0.9859389450298893,1,stealth_velocity_attack,1.3845752321371994
20008,347.48660707818243,547,18,0,0,5,712.1642534134219,0.5984800026560763,1.4277559085311267,1,stealth_velocity_attack,1.8900318410396832
20009,2475.01180693723,1206,9,0,0,5,2284.201094111797,0.3472353320845656,1.0648647883666023,1,stealth_velocity_attack,1.4557639719340003
20010,795.6627498288701,1113,18,0,0,5,2919.8784869087813,0.6361463066828867,1.485442167326663,1,stealth_velocity_attack,0.2908004969308352
20011,3016.625690325068,1398,20,0,0,5,2968.9474719664518,0.6053087334557548,1.3938855923681746,1,stealth_velocity_attack,0.665051887240875
20012,2808.0451121060664,1998,18,0,0,5,385.1189109264125,0.6724787874146009,1.4888220091216746,1,stealth_velocity_attack,0.7283426884595194
20013,4680.627998174626,997,12,0,0,5,1482.6849440263732,0.3436906550345934,1.4386133653331374,1,stealth_velocity_attack,0.3251512476254801
20014,1504.0521354285936,1330,5,0,0,5,2610.668713890372,0.4291545011975586,0.9429546511693023,1,stealth_velocity_attack,0.7590376557452585
20015,1190.9812526112482,726,23,0,0,5,1549.2392991358777,0.4550452121049385,1.3768827922540443,1,stealth_velocity_attack,0.9981336126161913
20016,534.98900808554,189,11,0,0,5,1047.8387183835894,0.40632507294279596,0.7969775747491155,1,stealth_velocity_attack,1.1284262412892405
20017,3624.832749608877,935,6,0,0,5,2594.5821386079606,0.33652996848171823,1.3284610283958642,1,stealth_velocity_attack,0.5394487075386407
20018,4693.996653295959,1855,10,0,0,5,1321.9069788106558,0.2126910146603625,0.9004040438168017,1,stealth_velocity_attack,1.5306248682589212
20019,369.9975222782724,263,17,0,0,5,1093.7585114650697,0.40082580954394076,0.7768237681231034,1,stealth_velocity_attack,1.9985054711257775
20020,4705.629427139973,907,6,0,0,5,2375.2996281990468,0.5576965705649963,1.454792829599626,1,stealth_velocity_attack,1.9733506916589563
20021,4945.490989473962,626,8,0,0,5,455.6489272732701,0.36896597930442665,1.360840117757862,1,stealth_velocity_attack,0.8443305128646987
20022,636.4635937380705,279,11,0,0,5,409.5478666129134,0.3939417097824015,1.1146601069964146,1,stealth_velocity_attack,1.1038071158920346
20023,2166.3918258769904,521,3,0,0,5,2885.200768698636,0.2607117257702857,1.398800335838565,1,stealth_velocity_attack,0.385467850333323
20024,1969.9208456347612,1164,12,0,0,5,165.78273117924834,0.3684925890020546,1.1627005520842937,1,stealth_velocity_attack,1.593286345466558
20025,4637.691843109501,1788,2,0,0,5,2113.0232538510672,0.5830654177909701,1.06006760339579,1,stealth_velocity_attack,0.21264749722766077
20026,2262.0253785494124,1746,8,0,0,5,1943.0778940902617,0.4027156860475025,1.2441255836699625,1,stealth_velocity_attack,1.5286147454227985
20027,4351.740279804271,1586,12,0,0,5,294.8280691713768,0.258504123316139,1.035540497053164,1,stealth_velocity_attack,1.2606024497821362
20028,2055.27305644793,1126,9,0,0,5,659.3394906438868,0.37801093469013625,1.212314771528955,1,stealth_velocity_attack,1.1535473338234614
20029,1991.6495846939956,1768,17,0,0,5,1930.1718644666196,0.5874567623148301,1.1869250335390613,1,stealth_velocity_attack,1.7996782986206468
20030,2004.518719478462,861,14,0,0,5,2320.6698139104537,0.6353894997098508,0.7843472858257501,1,stealth_velocity_attack,1.8037161577253589
20031,1446.98872545973,891,20,0,0,5,1207.3711787401144,0.6228568321889485,1.4728356712288244,1,stealth_velocity_attack,0.2006778933050526
20032,3872.870729212345,1356,22,0,0,5,2911.747476042104,0.29550560103170487,1.3069603301483743,1,stealth_velocity_attack,0.9831287886333226
20033,3255.13084235154,940,19,0,0,5,468.11134454146105,0.6543010627541548,1.243713467380986,1,stealth_velocity_attack,1.4246188913045432
20034,2697.256462140666,1685,7,0,0,5,1075.2636566155293,0.48849487355349286,0.963478483048433,1,stealth_velocity_attack,0.9001968492174037
20035,2555.486534044206,1854,23,0,0,5,2793.148676062062,0.5018187818347193,0.7211639064707812,1,stealth_velocity_attack,0.35830826128251236
20036,2148.0507635739827,1115,0,0,0,5,232.325879960874,0.6873050189976835,1.342928308836619,1,stealth_velocity_attack,1.7717774750075785
20037,451.70145050991385,1083,17,0,0,5,2727.908720996748,0.34277433353222464,1.478263351758936,1,stealth_velocity_attack,1.3689654116114636
20038,3869.193424406855,1695,23,0,0,5,1772.289779725896,0.33498575442962764,0.9263504918321092,1,stealth_velocity_attack,1.4251974057677674
20039,524.862181218637,278,15,0,0,5,898.4755229974861,0.211040297256947,1.2192597383848947,1,stealth_velocity_attack,0.3243237565586321
20040,905.5241532092292,1343,22,0,0,5,1681.4890364104203,0.3842397531278011,0.9124600798030686,1,stealth_velocity_attack,0.5508346251430831
20041,4324.008989847636,826,9,0,0,5,2900.6865262740635,0.3688350432464331,0.8501513135938302,1,stealth_velocity_attack,1.754920319862267
20042,853.3716293042986,1187,0,0,0,5,1307.953822998708,0.5285215490242303,1.0352382987858888,1,stealth_velocity_attack,1.5384692695261704
20043,853.0861099366023,408,14,0,0,5,162.80526286256105,0.28033704593051134,1.2327991207660176,1,stealth_velocity_attack,1.8747790994859521
20044,3327.716429762409,1697,2,0,0,5,2333.09973783441,0.48460652977704904,1.1139294401821405,1,stealth_velocity_attack,1.354911666048575
20045,1293.0632532238665,1074,20,0,0,5,573.9555461493395,0.339775844483278,1.3835940151150412,1,stealth_velocity_attack,0.4208124897539188
20046,4996.816472313781,172,13,0,0,5,2956.467236509673,0.6034612534152322,0.8368090468092289,1,stealth_velocity_attack,1.5206544749045783
20047,730.8967431034719,323,10,0,0,5,1760.8391517306052,0.6789273229277861,1.482526812506238,1,stealth_velocity_attack,0.6552357054373261
20048,4581.463732586563,513,12,0,0,5,2795.388367992421,0.3876782564401151,0.9410109789446449,1,stealth_velocity_attack,0.9507288349504848
20049,791.8754113322061,724,18,0,0,5,2920.720995301791,0.4731713651197686,0.8859592751864728,1,stealth_velocity_attack,1.1288330357744951
20050,1038.8054341006464,85,15,0,0,5,911.7809262845576,0.4188276141109548,1.3333309568413616,1,stealth_velocity_attack,1.396452930995343
20051,4636.3638925233845,1269,20,0,0,5,1522.0878763554622,0.5143642944954143,1.4071758409465749,1,stealth_velocity_attack,1.3766851070516897
20052,297.6358754784147,1518,16,0,0,5,1776.4244953144744,0.2879613498635258,1.4898388272503582,1,stealth_velocity_attack,0.22972339053299484
20053,3342.421544955388,1839,16,0,0,5,1038.280173135914,0.46516686776130145,0.712850888382554,1,stealth_velocity_attack,1.6080380878813876
20054,1021.7936826464304,776,14,0,0,5,2942.239624462933,0.27973043421188465,0.8635998803129534,1,stealth_velocity_attack,1.0294945965817257
20055,3417.661192026395,1330,21,0,0,5,1720.4672885407242,0.23209340668546563,1.2164470936098009,1,stealth_velocity_attack,1.6847418735641284
20056,658.3318202782633,1372,11,0,0,5,1000.4254904216896,0.662064566880007,1.1085376157110594,1,stealth_velocity_attack,1.289904705878564
20057,4837.641196437628,404,7,0,0,5,390.590806367712,0.6115444632518662,0.8682630002841667,1,stealth_velocity_attack,0.262395052089301
20058,2789.7693700467544,1491,12,0,0,5,1829.779030127072,0.453216985821914,0.947147259784767,1,stealth_velocity_attack,0.3091661951776892
20059,215.61532676309272,292,0,0,0,5,979.498882986668,0.41898525313621704,0.7140857951221119,1,stealth_velocity_attack,1.6024797701009947
20060,3411.5323330099604,1459,20,0,0,5,1034.556486508512,0.4348853110372548,1.2159084366166688,1,stealth_velocity_attack,0.8621458606312167
20061,4936.790421028171,1726,7,0,0,5,2247.865017024093,0.5377467405913728,1.1229333299236894,1,stealth_velocity_attack,1.0011042268724286
20062,2623.1734145749715,760,7,0,0,5,2218.9505819627198,0.43019489376766484,1.1890979223608646,1,stealth_velocity_attack,0.5200264637371728
20063,4729.352076423897,1900,19,0,0,5,154.9675624020992,0.2772932006171698,0.9393003863346311,1,stealth_velocity_attack,0.4388417110518022
20064,3072.903727275994,120,20,0,0,5,2969.3542159561684,0.44469927713359403,1.4118685235797233,1,stealth_velocity_attack,0.6989213491548626
20065,799.6496196726349,681,23,0,0,5,646.4421606737784,0.5230782796744428,1.2757032450637036,1,stealth_velocity_attack,1.1586853982997478
20066,4738.868783666052,1654,3,0,0,5,1554.5208945035586,0.6954593823015346,1.462329312414032,1,stealth_velocity_attack,0.2380285027162062
20067,1239.2793618183728,1450,8,0,0,5,318.38945141763304,0.6476820791667018,1.0176856354643278,1,stealth_velocity_attack,1.8675521893666862
20068,1865.1462021220968,819,17,0,0,5,2787.670317744299,0.3692673396843731,1.4909182439953703,1,stealth_velocity_attack,1.1726448055511731
20069,834.327714544103,1731,19,0,0,5,2151.960968523021,0.621183113263104,1.0619907906014106,1,stealth_velocity_attack,0.4087971976480551
20070,1113.6721895692103,1304,1,0,0,5,610.011180084018,0.6711312394601836,1.2824583256933935,1,stealth_velocity_attack,0.28358822000001865
20071,842.0830574832509,168,6,0,0,5,145.1531095182395,0.4596509497741328,0.9753011147088747,1,stealth_velocity_attack,0.6412741280984766
20072,3029.709896174317,1652,7,0,0,5,1544.0972001613793,0.2317320876475895,1.4329248143916975,1,stealth_velocity_attack,1.5776447544479468
20073,2788.795567896272,587,15,0,0,5,811.6642087665061,0.4859108314448279,0.7515331241077285,1,stealth_velocity_attack,0.36478567190287176
20074,2031.009877699156,1545,10,0,0,5,1069.9960515248208,0.6007614533030284,0.7074352988437438,1,stealth_velocity_attack,1.2689350873998992
20075,4522.509242729877,1475,6,0,0,5,1022.7734103449526,0.6422078930871914,1.0818101042621064,1,stealth_velocity_attack,1.5982963075817864
20076,1703.383797491124,147,8,0,0,5,675.9960741353409,0.5824955056165635,1.0762078598946505,1,stealth_velocity_attack,0.4113723396577444
20077,1765.862132586916,298,18,0,0,5,1138.39080938027,0.5977677538054846,0.7253105861756363,1,stealth_velocity_attack,1.894048369740159
20078,3577.3895831721698,995,14,0,0,5,510.30534942251927,0.6208373771554694,1.4304783609533835,1,stealth_velocity_attack,1.0020216028121691
20079,4658.952258829695,1948,1,0,0,5,1085.5624928337952,0.460964384592019,1.4442110649515145,1,stealth_velocity_attack,1.457393960350058
20080,4465.192121417419,1067,11,0,0,5,1172.7671373350563,0.39232865126231053,1.111442365013825,1,stealth_velocity_attack,1.313808492681017
20081,3012.934042412248,1583,18,0,0,5,2549.636407230952,0.28613359246249215,1.134660107809554,1,stealth_velocity_attack,0.8640733811814312
20082,1597.4606559020528,1814,2,0,0,5,452.5590767978753,0.4412059648557888,1.1426017420884786,1,stealth_velocity_attack,1.6524688191136576
20083,562.7705077040491,210,15,0,0,5,2710.4379031594103,0.5887906504425658,1.3757088872708993,1,stealth_velocity_attack,1.253930997007992
20084,473.5721680704659,1442,16,0,0,5,325.1313419200404,0.5249489369585827,1.4338420139420536,1,stealth_velocity_attack,1.644286010193709
20085,2003.934696224694,1257,16,0,0,5,1832.175939711972,0.4587034653195904,0.8957542387563119,1,stealth_velocity_attack,1.488939858751918
20086,4536.371684454392,91,19,0,0,5,191.0546902170768,0.42231457216341994,1.4254007938653266,1,stealth_velocity_attack,0.2293446115855468
20087,346.19074813261244,1328,2,0,0,5,1804.148694286436,0.2017696177756102,1.2512056520841754,1,stealth_velocity_attack,0.8461324073268839
20088,3075.889642286023,1452,1,0,0,5,104.0490049416942,0.42439062205476674,1.278461173698401,1,stealth_velocity_attack,1.6039232865653856
20089,4034.75821947897,1018,13,0,0,5,268.63374107227594,0.3834713366964386,0.9372750984525542,1,stealth_velocity_attack,1.5862456005589365
20090,4384.105937271695,1917,14,0,0,5,290.5938871182518,0.29836550013949986,1.1229115192141534,1,stealth_velocity_attack,1.8599946939585044
20091,1419.2918316519667,140,12,0,0,5,1178.3264630863164,0.4965415813634877,0.8383629374041551,1,stealth_velocity_attack,0.8070568064511585
